TYPE,YEAR,MONTH,DAY,HOUR,MINUTE,HUNDRED_BLOCK,NEIGHBOURHOOD,X,Y
Break and Enter Commercial,2023,11,22,0,26,13XX CONTINENTAL ST,Central Business District,490630.0559,5458164.0605
Break and Enter Commercial,2023,10,29,5,0,13XX DAVIE ST,West End,490126.2501,5458971.8965
Break and Enter Commercial,2023,10,22,11,0,13XX DAVIE ST,West End,490174.5554,5458923.7446
Break and Enter Commercial,2023,11,1,5,15,13XX DAVIE ST,West End,490174.5554,5458923.7446
Break and Enter Commercial,2023,6,2,18,46,13XX E 1ST AVE,Grandview-Woodland,494446.8945,5457438.5984
Break and Enter Commercial,2023,5,2,5,0,13XX E 21ST AVE,Kensington-Cedar Cottage,494401.8585,5455444.5447
Break and Enter Commercial,2023,9,12,1,30,13XX E 21ST AVE,Kensington-Cedar Cottage,494401.8585,5455444.5447
Break and Enter Commercial,2023,8,27,23,40,13XX E 21ST AVE,Kensington-Cedar Cottage,494406.6771,5455444.4924
Break and Enter Commercial,2023,12,10,2,47,13XX E 2ND AVE,Grandview-Woodland,494440.2806,5457339.0408
Break and Enter Commercial,2023,11,6,5,0,13XX E 33RD AVE,Kensington-Cedar Cottage,494412.3676,5454158.0256
Break and Enter Commercial,2023,6,6,0,22,13XX E 7TH AVE,Grandview-Woodland,494369.5353,5456837.4585
Break and Enter Commercial,2023,7,4,12,21,13XX E 7TH AVE,Grandview-Woodland,494369.5353,5456837.4585
Break and Enter Commercial,2023,12,24,23,44,13XX E 7TH AVE,Grandview-Woodland,494369.5353,5456837.4585
Break and Enter Commercial,2023,8,23,2,57,13XX E 8TH AVE,Grandview-Woodland,494455.1886,5456726.5744
Break and Enter Commercial,2023,8,23,3,0,13XX E 8TH AVE,Grandview-Woodland,494455.1886,5456726.5744
Break and Enter Commercial,2023,6,3,0,0,13XX E PENDER ST,Grandview-Woodland,494407.2244,5458629.7119
Break and Enter Commercial,2023,7,9,16,0,13XX FOUNTAIN WAY,Fairview,490177.9885,5457235.6923
Break and Enter Commercial,2023,9,17,2,4,13XX FOUNTAIN WAY CRT,Fairview,490157.429,5457221.0553
Break and Enter Commercial,2023,9,27,21,30,13XX GRANVILLE ST,Central Business District,490702.1149,5458145.8009
Break and Enter Commercial,2023,7,24,4,30,13XX GRAVELEY ST,Grandview-Woodland,494428.907,5457540.523
Break and Enter Commercial,2023,6,3,6,0,13XX HOMER ST,Central Business District,490891.9138,5457924.9907
Break and Enter Commercial,2023,10,22,22,30,13XX HORNBY ST,Central Business District,490494.7193,5458221.5286
Break and Enter Commercial,2023,1,30,14,0,13XX HORNBY ST,Central Business District,490552.8928,5458278.9709
Break and Enter Commercial,2023,3,29,20,0,13XX HOWE ST,Central Business District,490608.8679,5458212.8073
Break and Enter Commercial,2023,9,29,1,33,13XX KINGSWAY AVE,Kensington-Cedar Cottage,494311.1698,5455398.4791
Break and Enter Commercial,2023,1,5,5,30,13XX KINGSWAY AVE,Kensington-Cedar Cottage,494448.0967,5455282.6135
Break and Enter Commercial,2023,9,17,3,20,13XX KINGSWAY AVE,Kensington-Cedar Cottage,494448.0967,5455282.6135
Break and Enter Commercial,2023,3,27,21,40,13XX PARKER ST,Grandview-Woodland,494435.5413,5458128.1439
Break and Enter Commercial,2023,6,9,3,7,13XX PENDRELL ST,West End,490228.494,5459010.8889
Break and Enter Commercial,2023,3,3,4,38,13XX RICHARDS ST,Central Business District,490833.7723,5457995.6889
Break and Enter Commercial,2023,9,14,4,47,13XX ROBSON ST,West End,490562.38,5459465.5756
Break and Enter Commercial,2023,10,17,2,55,13XX ROBSON ST,West End,490579.5052,5459435.5802
Break and Enter Commercial,2023,2,19,1,0,13XX ROBSON ST,West End,490621.3365,5459406.7728
Break and Enter Commercial,2023,3,15,14,40,13XX ROBSON ST,West End,490623.3017,5459404.8127
Break and Enter Commercial,2023,1,9,2,25,13XX ROBSON ST,West End,490652.78,5459375.4113
Break and Enter Commercial,2023,9,14,22,0,13XX SEYMOUR ST,Central Business District,490698.7462,5457992.8995
Break and Enter Commercial,2023,10,9,15,49,13XX SEYMOUR ST,Central Business District,490698.7462,5457992.8995
Break and Enter Commercial,2023,5,21,3,28,13XX SW MARINE DR,Marpole,490016.87,5450110.6823
Break and Enter Commercial,2023,2,5,3,44,13XX VENABLES ST,Grandview-Woodland,494459.7386,5458228.5863
Break and Enter Commercial,2023,12,14,18,0,13XX W 10TH AVE,Fairview,490202.4339,5456658.328
Break and Enter Commercial,2023,10,18,0,0,13XX W 12TH AVE,Fairview,490190.2096,5456445.1319
Break and Enter Commercial,2023,10,19,1,55,13XX W 15TH AVE,Fairview,490110.4588,5456143.318
Break and Enter Commercial,2023,5,1,11,17,13XX W 15TH AVE,Fairview,490177.3236,5456141.3095
Break and Enter Commercial,2023,1,20,0,0,13XX W 33RD AVE,Shaughnessy,490166.0659,5454330.9543
Break and Enter Commercial,2023,4,22,17,0,13XX W 4TH AVE,Fairview,490119.0966,5457137.316
Break and Enter Commercial,2023,3,15,18,30,13XX W 6TH AVE,Fairview,490110.9369,5457056.5349
Break and Enter Commercial,2023,10,14,16,40,13XX W 6TH AVE,Fairview,490116.6331,5457047.4374
Break and Enter Commercial,2023,5,24,11,28,13XX W BROADWAY AVE,Fairview,490113.8229,5456768.2317
Break and Enter Commercial,2023,3,1,5,26,13XX W BROADWAY AVE,Fairview,490213.1361,5456765.4658
Break and Enter Commercial,2023,10,4,23,5,13XX W BROADWAY AVE,Fairview,490259.1624,5456755.0367
Break and Enter Commercial,2023,3,1,5,42,13XX W BROADWAY AVE,Fairview,490262.4679,5456754.9443
Break and Enter Commercial,2023,8,30,6,30,13XX W GEORGIA ST,West End,490750.709,5459511.4108
Break and Enter Commercial,2023,7,5,15,56,13XX W PENDER ST,Central Business District,490776.951,5459629.5269
Break and Enter Commercial,2023,2,13,2,0,14XX BARCLAY ST,West End,490341.2446,5459365.0758
Break and Enter Commercial,2023,8,10,23,45,14XX BARCLAY ST,West End,490341.2446,5459365.0758
Break and Enter Commercial,2023,11,13,5,6,14XX BURNABY ST,West End,489974.3058,5458950.3142
Break and Enter Commercial,2023,11,17,1,19,14XX CLARK DR,Strathcona,494370.0728,5457696.213
Break and Enter Commercial,2023,1,29,16,0,14XX CLARK DR,Grandview-Woodland,494378.7928,5457654.854
Break and Enter Commercial,2023,10,8,6,10,14XX COMMERCIAL DR,Grandview-Woodland,494931.6668,5457694.4566
Break and Enter Commercial,2023,5,25,6,6,14XX CONTINENTAL ST,Central Business District,490497.6428,5457989.0387
Break and Enter Commercial,2023,3,23,22,0,14XX E 11TH AVE,Kensington-Cedar Cottage,494501.7089,5456413.4801
Break and Enter Commercial,2023,5,11,16,0,14XX E 12TH AVE,Kensington-Cedar Cottage,494532.9599,5456325.3156
Break and Enter Commercial,2023,8,19,3,44,14XX E 41ST AVE,Victoria-Fraserview,494409.0105,5453316.1714
Break and Enter Commercial,2023,1,17,0,0,14XX E GEORGIA ST,Grandview-Woodland,494593.5122,5458418.136
Break and Enter Commercial,2023,7,10,18,30,14XX E GEORGIA ST,Grandview-Woodland,494593.5122,5458418.136
Break and Enter Commercial,2023,8,12,0,48,14XX E HASTINGS ST,Grandview-Woodland,494563.7471,5458727.4016
Break and Enter Commercial,2023,1,5,3,18,14XX E PENDER ST,Grandview-Woodland,494503.8539,5458628.0138
Break and Enter Commercial,2023,12,6,6,30,14XX GRAVELEY ST,Grandview-Woodland,494567.6397,5457529.3193
Break and Enter Commercial,2023,11,12,7,35,14XX HARO ST,West End,490453.7585,5459417.2773
Break and Enter Commercial,2023,5,22,17,22,14XX HORNBY ST,Central Business District,490391.3158,5458130.8131
Break and Enter Commercial,2023,11,22,4,30,14XX HOWE ST,Central Business District,490452.7397,5458054.7362
Break and Enter Commercial,2023,3,14,0,59,14XX KINGSWAY AVE,Kensington-Cedar Cottage,494568.1852,5455200.4638
Break and Enter Commercial,2023,10,9,3,0,14XX KINGSWAY AVE,Kensington-Cedar Cottage,494623.6067,5455163.6593
Break and Enter Commercial,2023,2,11,0,15,14XX LAMEYS MILL RD,Fairview,490007.6948,5457360.3881
Break and Enter Commercial,2023,5,14,0,30,14XX LAMEYS MILL RD,Fairview,490093.8163,5457245.4082
Break and Enter Commercial,2023,9,12,9,1,14XX LAMEYS MILL RD,Fairview,490093.8163,5457245.4082
Break and Enter Commercial,2023,3,16,20,42,14XX NELSON ST,West End,490291.7731,5459268.1785
Break and Enter Commercial,2023,11,26,23,0,14XX PENDRELL ST,West End,490130.5077,5459122.2898
Break and Enter Commercial,2023,5,14,0,0,14XX POWELL ST,Grandview-Woodland,494604.3015,5458940.0693
Break and Enter Commercial,2023,9,6,21,30,14XX SW MARINE DR,Marpole,489843.7577,5450212.4283
Break and Enter Commercial,2023,3,14,23,30,14XX THORNTON ST,Strathcona,493222.3566,5457728.7016
Break and Enter Commercial,2023,5,15,21,30,14XX THORNTON ST,Strathcona,493222.3566,5457728.7016
Break and Enter Commercial,2023,11,17,0,0,14XX VENABLES ST,Grandview-Woodland,494587.327,5458226.2523
Break and Enter Commercial,2023,7,22,13,29,14XX W 10TH AVE,Fairview,489959.4775,5456656.1549
Break and Enter Commercial,2023,5,24,3,28,14XX W 11TH AVE,Fairview,489951.0306,5456552.9533
Break and Enter Commercial,2023,5,24,3,45,14XX W 11TH AVE,Fairview,489951.0306,5456552.9533
Break and Enter Commercial,2023,9,7,3,0,14XX W 11TH AVE,Fairview,490051.1793,5456549.2801
Break and Enter Commercial,2023,8,9,19,0,14XX W 12TH AVE,Fairview,489921.1801,5456461.8838
Break and Enter Commercial,2023,4,24,9,34,14XX W 7TH AVE,Fairview,490011.6946,5456955.6097
Break and Enter Commercial,2023,4,9,11,2,14XX W 8TH AVE,Fairview,489987.3332,5456872.0863
Break and Enter Commercial,2023,8,24,9,58,14XX W 8TH AVE,Fairview,489987.3332,5456872.0863
Break and Enter Commercial,2023,5,15,3,22,14XX W 8TH AVE,Fairview,490046.5836,5456861.393
Break and Enter Commercial,2023,6,14,5,9,14XX W BROADWAY AVE,Fairview,490070.5756,5456760.0711
Break and Enter Commercial,2023,8,19,3,42,14XX W GEORGIA ST,Central Business District,490632.1266,5459642.5723
Break and Enter Commercial,2023,4,9,2,0,14XX WILLIAM ST,Grandview-Woodland,494540.2306,5457923.7314
Break and Enter Commercial,2023,5,19,17,0,15XX AVERY AVE,Marpole,489677.0558,5450585.2609
Break and Enter Commercial,2023,1,10,10,0,15XX BEACH AVE,West End,489711.5714,5458917.3673
Break and Enter Commercial,2023,8,13,4,13,15XX DAVIE ST,West End,489984.0802,5459110.8621
Break and Enter Commercial,2023,10,6,11,14,15XX E 10TH AVE,Kensington-Cedar Cottage,494727.6541,5456513.034
Break and Enter Commercial,2023,4,24,5,24,15XX E 1ST AVE,Grandview-Woodland,494756.9833,5457434.5233
Break and Enter Commercial,2023,6,1,4,24,15XX E BROADWAY AVE,Grandview-Woodland,494708.6916,5456627.9506
Break and Enter Commercial,2023,6,7,22,59,15XX E KENT AVE N,Victoria-Fraserview,494548.6712,5450756.6008
Break and Enter Commercial,2023,5,23,17,0,15XX E PENDER ST,Grandview-Woodland,494612.4144,5458626.1124
Break and Enter Commercial,2023,8,29,2,0,15XX HARO ST,West End,490381.4337,5459475.1777
Break and Enter Commercial,2023,7,24,15,49,15XX HARWOOD ST,West End,489812.1514,5458957.244
Break and Enter Commercial,2023,6,8,0,0,15XX HARWOOD ST,West End,489822.3992,5458947.1838
Break and Enter Commercial,2023,3,19,17,15,15XX JOHNSTON ST,Fairview,490195.5119,5457680.1938
Break and Enter Commercial,2023,10,20,5,0,15XX JOHNSTON ST,Fairview,490199.5122,5457675.5376
Break and Enter Commercial,2023,10,26,4,42,15XX JOHNSTON ST,Fairview,490199.5122,5457675.5376
Break and Enter Commercial,2023,10,15,3,23,15XX KINGSWAY AVE,Kensington-Cedar Cottage,494670.7904,5455132.3263
Break and Enter Commercial,2023,11,1,16,0,15XX NELSON ST,West End,490206.0268,5459352.4325
Break and Enter Commercial,2023,11,2,0,0,15XX NELSON ST,West End,490206.0268,5459352.4325
Break and Enter Commercial,2023,1,5,7,55,15XX ROBSON ST,West End,490452.9462,5459572.6536
Break and Enter Commercial,2023,1,29,8,0,15XX ROBSON ST,West End,490452.9462,5459572.6536
Break and Enter Commercial,2023,2,1,12,30,15XX ROBSON ST,West End,490452.9462,5459572.6536
Break and Enter Commercial,2023,7,22,0,24,15XX VENABLES ST,Grandview-Woodland,494709.1497,5458213.9874
Break and Enter Commercial,2023,2,26,2,1,15XX VERNON DR,Strathcona,494267.8972,5457563.4443
Break and Enter Commercial,2023,10,16,14,6,15XX VERNON DR,Strathcona,494276.7411,5457557.1647
Break and Enter Commercial,2023,5,9,17,30,15XX W 10TH AVE,Fairview,489783.4137,5456670.0437
Break and Enter Commercial,2023,7,12,19,3,15XX W 11TH AVE,Fairview,489772.596,5456556.9254
Break and Enter Commercial,2023,11,12,13,0,15XX W 11TH AVE,Fairview,489823.9693,5456565.0985
Break and Enter Commercial,2023,8,15,15,26,15XX W 12TH AVE,Fairview,489786.7556,5456456.4864
Break and Enter Commercial,2023,10,21,0,0,15XX W 1ST AVE,Fairview,489751.8663,5457614.0373
Break and Enter Commercial,2023,10,21,1,20,15XX W 1ST AVE,Fairview,489751.8663,5457614.0373
Break and Enter Commercial,2023,2,2,23,30,15XX W 2ND AVE,Fairview,489881.3203,5457449.0279
Break and Enter Commercial,2023,10,22,4,15,15XX W 2ND AVE,Fairview,489881.3203,5457449.0279
Break and Enter Commercial,2023,2,27,20,0,15XX W 2ND AVE,Fairview,489942.4468,5457434.8332
Break and Enter Commercial,2023,2,27,23,45,15XX W 6TH AVE,Fairview,489813.2413,5457063.5684
Break and Enter Commercial,2023,10,10,18,0,15XX W 71ST AVE,Marpole,489554.7984,5450494.5355
Break and Enter Commercial,2023,10,16,19,21,15XX W 7TH AVE,Fairview,489787.6854,5456970.6648
Break and Enter Commercial,2023,3,23,21,0,15XX W 7TH AVE,Fairview,489803.8257,5456961.0997
Break and Enter Commercial,2023,4,22,5,0,15XX W GEORGIA ST,Central Business District,490530.1903,5459746.0541
Break and Enter Commercial,2023,5,19,16,0,16XX ADANAC ST,Grandview-Woodland,494840.3161,5458311.3941
Break and Enter Commercial,2023,7,7,21,41,16XX ADANAC ST,Grandview-Woodland,494840.3161,5458311.3941
Break and Enter Commercial,2023,9,11,2,0,16XX BARCLAY ST,West End,490228.3212,5459489.6168
Break and Enter Commercial,2023,6,4,23,57,16XX BEACH AVE,West End,489681.3949,5458937.0073
Break and Enter Commercial,2023,6,20,1,0,16XX BEACH AVE,West End,489681.3949,5458937.0073
Break and Enter Commercial,2023,6,25,4,0,16XX BEACH AVE,West End,489681.3949,5458937.0073
Break and Enter Commercial,2023,5,15,4,1,16XX CYPRESS ST,Kitsilano,489248.3368,5457597.7825
Break and Enter Commercial,2023,3,21,15,54,16XX DAVIE ST,West End,489845.372,5459249.0066
Break and Enter Commercial,2023,9,1,6,0,16XX DAVIE ST,West End,489845.372,5459249.0066
Break and Enter Commercial,2023,2,2,9,23,16XX E 3RD AVE,Grandview-Woodland,494851.6711,5457233.6809
Break and Enter Commercial,2023,8,20,0,0,16XX E 3RD AVE,Grandview-Woodland,494851.6711,5457233.6809
Break and Enter Commercial,2023,9,20,6,31,16XX E 3RD AVE,Grandview-Woodland,494862.5384,5457224.3853
Break and Enter Commercial,2023,12,6,0,30,16XX E 3RD AVE,Grandview-Woodland,494862.5384,5457224.3853
Break and Enter Commercial,2023,7,14,20,27,16XX E 4TH AVE,Grandview-Woodland,494902.5095,5457130.7262
Break and Enter Commercial,2023,4,22,4,59,16XX E BROADWAY AVE,Grandview-Woodland,494894.9357,5456625.3732
Break and Enter Commercial,2023,11,11,14,21,16XX E HASTINGS ST,Grandview-Woodland,494731.9919,5458733.1729
Break and Enter Commercial,2023,8,4,0,0,16XX FRANKLIN ST,Grandview-Woodland,494746.5779,5458835.0554
Break and Enter Commercial,2023,8,11,19,30,16XX FRANKLIN ST,Grandview-Woodland,494746.5779,5458835.0554
Break and Enter Commercial,2023,7,12,18,0,16XX FRANKLIN ST,Grandview-Woodland,494759.8258,5458825.6714
Break and Enter Commercial,2023,9,4,6,19,16XX GRANVILLE ST,Central Business District,490419.584,5457877.1578
Break and Enter Commercial,2023,9,6,5,22,16XX GRANVILLE ST,Central Business District,490419.584,5457877.1578
Break and Enter Commercial,2023,9,23,21,0,16XX GRANVILLE ST,Central Business District,490419.584,5457877.1578
Break and Enter Commercial,2023,8,17,0,6,16XX HARWOOD ST,West End,489706.0039,5459074.7076
Break and Enter Commercial,2023,1,22,5,25,16XX HORNBY ST,Central Business District,490318.0108,5458044.9667
Break and Enter Commercial,2023,12,24,3,0,16XX HORNBY ST,Central Business District,490318.0108,5458044.9667
Break and Enter Commercial,2023,12,27,3,38,16XX HORNBY ST,Central Business District,490318.0108,5458044.9667
Break and Enter Commercial,2023,2,15,5,45,16XX KINGSWAY AVE,Kensington-Cedar Cottage,494839.5496,5455015.443
Break and Enter Commercial,2023,10,20,0,0,16XX KITCHENER ST,Grandview-Woodland,494910.2178,5457715.937
Break and Enter Commercial,2023,10,19,21,0,16XX KITCHENER ST,Grandview-Woodland,494913.0052,5457715.9145
Break and Enter Commercial,2023,11,2,4,45,16XX MAIN ST,Strathcona,492686.5331,5457509.0201
Break and Enter Commercial,2023,5,3,0,21,16XX MAIN ST,Strathcona,492705.2081,5457610.37
Break and Enter Commercial,2023,7,4,4,0,16XX MANITOBA ST,Mount Pleasant,492238.3652,5457614.0169
Break and Enter Commercial,2023,3,1,4,55,16XX NANAIMO ST,Grandview-Woodland,495877.729,5457435.7389
Break and Enter Commercial,2023,5,16,5,0,16XX ONTARIO ST,Mount Pleasant,492385.7028,5457560.3322
Break and Enter Commercial,2023,5,28,18,24,16XX ONTARIO ST,Mount Pleasant,492385.7028,5457560.3322
Break and Enter Commercial,2023,6,12,7,11,16XX ONTARIO ST,Mount Pleasant,492385.7028,5457560.3322
Break and Enter Commercial,2023,4,29,14,0,16XX PANDORA ST,Grandview-Woodland,494743.5547,5458925.1517
Break and Enter Commercial,2023,8,10,0,55,16XX PANDORA ST,Grandview-Woodland,494781.6905,5458924.6821
Break and Enter Commercial,2023,3,31,3,34,16XX QUEBEC ST,Mount Pleasant,492543.2664,5457594.3932
Break and Enter Commercial,2023,6,20,5,17,16XX QUEBEC ST,Mount Pleasant,492543.2664,5457594.3932
Break and Enter Commercial,2023,7,6,13,36,16XX ROBSON ST,West End,490331.7769,5459681.0425
Break and Enter Commercial,2023,2,16,3,0,16XX SALT ST,Mount Pleasant,492288.3814,5457616.3293
Break and Enter Commercial,2023,8,9,4,53,16XX VENABLES ST,Grandview-Woodland,494852.0897,5458211.2108
Break and Enter Commercial,2023,6,11,3,0,16XX VENABLES ST,Grandview-Woodland,494868.1821,5458220.0705
Break and Enter Commercial,2023,3,17,0,0,16XX W 10TH AVE,Fairview,489605.7319,5456665.4519
Break and Enter Commercial,2023,9,13,22,0,16XX W 12TH AVE,Fairview,489585.2867,5456462.1456
Break and Enter Commercial,2023,3,18,20,0,16XX W 13TH AVE,Fairview,489584.2608,5456352.0818
Break and Enter Commercial,2023,12,7,16,0,16XX W 13TH AVE,Fairview,489640.4694,5456350.5295
Break and Enter Commercial,2023,2,12,17,0,16XX W 2ND AVE,Fairview,489603.2126,5457447.6856
Break and Enter Commercial,2023,3,6,1,0,16XX W 2ND AVE,Fairview,489659.6498,5457446.3736
Break and Enter Commercial,2023,6,15,18,0,16XX W 2ND AVE,Fairview,489736.2193,5457453.7365
Break and Enter Commercial,2023,6,22,18,0,16XX W 2ND AVE,Fairview,489736.2193,5457453.7365
Break and Enter Commercial,2023,11,14,1,41,16XX W 2ND AVE,Fairview,489736.2193,5457453.7365
Break and Enter Commercial,2023,3,13,4,0,16XX W 3RD AVE,Fairview,489627.5823,5457357.9886
