TYPE,YEAR,MONTH,DAY,HOUR,MINUTE,HUNDRED_BLOCK,NEIGHBOURHOOD,X,Y
Offence Against a Person,2023,3,17,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,8,19,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,2,19,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,6,11,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,6,10,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,8,31,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,2,21,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,11,25,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,4,2,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,3,9,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,8,13,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,5,19,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,9,21,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,6,1,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,2,28,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,9,3,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,9,26,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,12,1,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,9,1,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,11,27,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,2,22,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,6,2,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,12,10,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,3,14,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,5,8,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,11,4,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,10,21,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,7,9,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,1,5,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,10,28,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,8,24,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,4,24,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,4,19,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,7,10,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,7,19,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,8,9,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,4,28,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,9,30,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,11,27,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,9,24,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,3,8,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,11,4,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,5,30,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,8,19,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,5,4,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,9,20,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,8,12,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,11,16,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,9,8,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,12,15,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,1,1,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,1,3,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,3,11,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,5,29,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,7,5,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,6,9,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,5,17,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,12,31,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,1,8,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,2,16,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,6,23,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,11,12,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,6,30,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,6,30,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,2,23,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,4,12,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,1,6,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,4,1,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,9,13,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,9,1,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,12,23,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,3,1,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,12,28,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,1,29,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,8,30,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,11,11,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,8,19,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,7,9,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,7,9,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,5,19,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,4,23,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,1,25,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,4,2,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,11,6,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,4,23,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,7,14,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,12,10,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,12,10,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,9,3,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,3,25,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,4,29,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,10,26,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,4,23,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,5,18,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,12,15,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,12,1,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,7,30,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,12,10,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,7,11,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,10,2,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,6,28,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,1,13,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,6,14,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,4,14,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,3,19,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,10,28,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,4,19,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,11,23,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,9,28,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,11,23,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,11,11,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,10,3,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,12,7,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,8,16,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,3,10,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,6,11,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,2,27,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,3,21,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,2,9,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,2,9,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,1,6,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,10,17,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,4,7,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,8,28,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,8,15,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,3,11,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,9,15,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,7,27,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,10,24,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,11,24,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,3,1,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,7,24,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,10,8,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,8,4,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,10,1,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,10,1,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,7,19,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,6,15,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,5,16,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,1,20,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,8,26,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,8,30,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,9,17,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,6,4,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,12,12,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,5,2,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,4,15,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,4,15,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,7,6,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,7,6,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,4,14,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,1,6,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,9,4,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,9,4,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,9,15,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,5,26,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,5,26,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,9,23,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,3,29,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,12,31,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,1,18,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,11,8,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,3,26,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,4,17,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,9,12,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,12,26,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,9,12,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,10,27,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,8,5,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,2,24,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,3,29,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,6,15,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,3,12,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,3,27,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,1,20,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,8,30,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,9,17,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,10,19,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,12,12,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,8,10,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,1,26,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,6,19,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,6,17,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,9,4,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,3,21,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,9,24,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,6,20,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,5,3,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,6,4,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,8,4,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,11,8,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,4,15,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,9,21,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,4,17,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2023,4,13,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,10,5,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2023,8,5,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2023,5,9,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,7,26,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,3,11,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2023,3,11,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2023,2,12,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2023,10,10,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,12,23,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0,0
Offence Against a Person,2023,4,1,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2023,5,25,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2023,10,14,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2023,6,19,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2023,7,30,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2023,11,6,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2023,9,17,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2023,3,16,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2023,1,14,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2023,7,26,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2023,7,23,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2023,10,15,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2023,9,1,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2023,11,6,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2023,8,13,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2023,12,23,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2023,8,29,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2023,10,1,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2023,5,27,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2023,2,4,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2023,5,27,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2023,11,27,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2023,4,1,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2023,7,13,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2023,11,25,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2023,9,2,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2023,5,3,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2023,9,4,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2023,7,6,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2023,7,30,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2023,12,19,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2023,8,24,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2023,8,24,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2023,7,24,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2023,11,27,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2023,8,25,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2023,8,30,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2023,5,19,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2023,10,19,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2023,8,18,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2023,6,7,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2023,10,14,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2023,11,27,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2023,9,17,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2023,8,24,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2023,11,16,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2023,10,7,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2023,3,26,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2023,1,11,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2023,6,4,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2023,1,14,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2023,4,20,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2023,8,19,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
